p1_height,p2_height,p1_growth_days,p2_growth_days,p1_leaf_shape,p2_leaf_shape,p1_flower_color,p2_flower_color,p1_climate,p2_climate,p1_resistance,p2_resistance,p1_yield,p2_yield,same_family,target_height,target_growth_days,target_leaf_shape,target_flower_color,target_climate,target_resistance,target_yield_level
180,50,90,70,2,6,3,1,8,6,1,1,3,3,0,112.3,76.9,Intermediate,Pink,Tropical/Subtropical,Moderate,High
50,180,70,90,6,2,1,3,6,8,1,1,3,3,0,109.3,84.9,Oblong,Intermediate,Cool Temperate,Moderate,High
180,50,90,70,2,6,3,1,8,6,1,1,3,3,0,113.1,85.3,Oblong,Intermediate,Cool Temperate,Moderate,High
50,100,70,80,6,0,1,1,6,2,1,3,3,1,0,76.5,79.3,Oblong,Yellow,Cool Temperate,Very High,High
100,50,80,70,0,6,1,1,2,6,3,1,1,3,0,81.0,80.0,Intermediate,Yellow,Cool Temperate,Very High,High
50,100,70,80,6,0,1,1,6,2,1,3,3,1,0,76.2,70.4,Oblong,Yellow,Temperate,Very High,High
100,50,80,70,0,6,1,1,2,6,3,1,1,3,0,71.5,76.6,Ovate,Yellow,Cool Temperate,Very High,High
50,100,70,80,6,0,1,1,6,2,1,3,3,1,0,77.2,75.9,Oblong,Yellow,Cool Temperate,Very High,High
100,50,80,70,0,6,1,1,2,6,3,1,1,3,0,78.0,76.5,Oblong,Yellow,Cool Temperate,Very High,High
50,100,70,80,6,0,1,1,6,2,1,3,3,1,0,73.3,74.2,Intermediate,Yellow,Temperate,Very High,High
100,50,80,70,0,6,1,1,2,6,3,1,1,3,0,72.0,76.3,Intermediate,Yellow,Temperate,Very High,High
50,100,70,80,6,0,1,1,6,2,1,3,3,1,0,73.6,75.1,Intermediate,Yellow,Temperate,Very High,High
100,50,80,70,0,6,1,1,2,6,3,1,1,3,0,73.0,76.1,Oblong,Yellow,Temperate,Very High,High
50,100,70,80,6,0,1,1,6,2,1,3,3,1,0,75.3,73.7,Oblong,Yellow,Cool Temperate,Very High,High
100,50,80,70,0,6,1,1,2,6,3,1,1,3,0,75.7,77.8,Ovate,Yellow,Temperate,Very High,High
50,100,70,80,6,0,1,1,6,2,1,3,3,1,0,74.5,76.1,Oblong,Yellow,Temperate,Very High,High
100,50,80,70,0,6,1,1,2,6,3,1,1,3,0,72.0,78.5,Intermediate,Yellow,Temperate,Very High,High
50,100,70,80,6,0,1,1,6,2,1,3,3,1,0,78.1,81.5,Intermediate,Yellow,Cool Temperate,Very High,High
100,50,80,70,0,6,1,1,2,6,3,1,1,3,0,73.5,77.8,Ovate,Yellow,Cool Temperate,Very High,High
50,300,70,110,6,3,1,0,6,4,1,3,3,3,0,180.4,88.9,Oblong,Intermediate,Arid,Very High,High
300,50,110,70,3,6,0,1,4,6,3,1,3,3,0,166.1,96.9,Linear,White,Arid,Very High,High
50,300,70,110,6,3,1,0,6,4,1,3,3,3,0,181.6,89.0,Intermediate,Yellow,Cool Temperate,Very High,High
300,50,110,70,3,6,0,1,4,6,3,1,3,3,0,176.9,92.7,Intermediate,Intermediate,Arid,Very High,High
50,300,70,110,6,3,1,0,6,4,1,3,3,3,0,177.6,88.9,Intermediate,Intermediate,Arid,Very High,High
300,50,110,70,3,6,0,1,4,6,3,1,3,3,0,170.1,85.7,Linear,Yellow,Arid,Very High,High
50,300,70,110,6,3,1,0,6,4,1,3,3,3,0,172.3,85.9,Intermediate,White,Arid,Very High,High
300,50,110,70,3,6,0,1,4,6,3,1,3,3,0,196.2,90.2,Linear,Yellow,Arid,Very High,High
50,300,70,110,6,3,1,0,6,4,1,3,3,3,0,177.8,100.6,Linear,Intermediate,Cool Temperate,Very High,High
300,50,110,70,3,6,0,1,4,6,3,1,3,3,0,163.1,87.5,Intermediate,Intermediate,Cool Temperate,Very High,High
50,300,70,110,6,3,1,0,6,4,1,3,3,3,0,167.5,91.8,Intermediate,Intermediate,Arid,Very High,High
300,50,110,70,3,6,0,1,4,6,3,1,3,3,0,177.9,93.5,Intermediate,Intermediate,Arid,Very High,High
50,300,70,110,6,3,1,0,6,4,1,3,3,3,0,175.3,91.2,Oblong,Yellow,Cool Temperate,Very High,High
300,50,110,70,3,6,0,1,4,6,3,1,3,3,0,188.1,94.7,Linear,Intermediate,Arid,Very High,High
50,300,70,110,6,3,1,0,6,4,1,3,3,3,0,177.5,93.4,Intermediate,White,Arid,Very High,High
300,50,110,70,3,6,0,1,4,6,3,1,3,3,0,190.6,93.0,Intermediate,White,Cool Temperate,Very High,High
50,250,70,90,6,3,1,2,6,5,1,3,3,1,0,149.4,84.4,Intermediate,Purple,Semi-Arid,Very High,High
250,50,90,70,3,6,2,1,5,6,3,1,1,3,0,146.5,78.3,Intermediate,Intermediate,Cool Temperate,Very High,High
50,250,70,90,6,3,1,2,6,5,1,3,3,1,0,139.5,82.2,Intermediate,Yellow,Semi-Arid,Very High,High
250,50,90,70,3,6,2,1,5,6,3,1,1,3,0,139.4,76.0,Linear,Intermediate,Cool Temperate,Very High,High
50,250,70,90,6,3,1,2,6,5,1,3,3,1,0,148.4,81.6,Intermediate,Yellow,Semi-Arid,Very High,High
250,50,90,70,3,6,2,1,5,6,3,1,1,3,0,153.1,77.0,Intermediate,Yellow,Semi-Arid,Very High,High
50,250,70,90,6,3,1,2,6,5,1,3,3,1,0,160.5,75.3,Intermediate,Purple,Semi-Arid,Very High,High
250,50,90,70,3,6,2,1,5,6,3,1,1,3,0,154.2,80.8,Intermediate,Intermediate,Semi-Arid,Very High,High
50,250,70,90,6,3,1,2,6,5,1,3,3,1,0,149.3,83.3,Oblong,Purple,Cool Temperate,Very High,High
250,50,90,70,3,6,2,1,5,6,3,1,1,3,0,142.5,75.5,Intermediate,Yellow,Semi-Arid,Very High,High
50,250,70,90,6,3,1,2,6,5,1,3,3,1,0,142.8,82.4,Intermediate,Intermediate,Cool Temperate,Very High,High
250,50,90,70,3,6,2,1,5,6,3,1,1,3,0,150.8,84.2,Oblong,Intermediate,Cool Temperate,Very High,High
50,250,70,90,6,3,1,2,6,5,1,3,3,1,0,150.6,83.0,Linear,Intermediate,Semi-Arid,Very High,High
250,50,90,70,3,6,2,1,5,6,3,1,1,3,0,139.9,79.4,Oblong,Yellow,Semi-Arid,Very High,High
50,250,70,90,6,3,1,2,6,5,1,3,3,1,0,162.4,87.2,Linear,Intermediate,Cool Temperate,Very High,High
250,50,90,70,3,6,2,1,5,6,3,1,1,3,0,146.6,73.8,Intermediate,Intermediate,Semi-Arid,Very High,High
50,100,70,65,6,7,1,1,6,0,1,2,3,3,0,71.6,60.1,Intermediate,Yellow,Tropical,Very High,High
100,50,65,70,7,6,1,1,0,6,2,1,3,3,0,76.0,70.7,Pinnate,Yellow,Cool Temperate,Very High,High
50,100,70,65,6,7,1,1,6,0,1,2,3,3,0,76.7,61.2,Pinnate,Yellow,Cool Temperate,Very High,High
100,50,65,70,7,6,1,1,0,6,2,1,3,3,0,78.9,66.7,Oblong,Yellow,Tropical,Very High,High
50,100,70,65,6,7,1,1,6,0,1,2,3,3,0,76.7,70.3,Intermediate,Yellow,Tropical,Very High,High
100,50,65,70,7,6,1,1,0,6,2,1,3,3,0,80.2,67.7,Intermediate,Yellow,Cool Temperate,Very High,High
50,100,70,65,6,7,1,1,6,0,1,2,3,3,0,73.1,66.1,Pinnate,Yellow,Tropical,Very High,High
100,50,65,70,7,6,1,1,0,6,2,1,3,3,0,72.6,71.4,Pinnate,Yellow,Cool Temperate,Very High,High
50,100,70,65,6,7,1,1,6,0,1,2,3,3,0,80.0,65.6,Intermediate,Yellow,Tropical,Very High,High
100,50,65,70,7,6,1,1,0,6,2,1,3,3,0,85.8,64.1,Pinnate,Yellow,Cool Temperate,Very High,High
50,100,70,65,6,7,1,1,6,0,1,2,3,3,0,70.8,70.4,Oblong,Yellow,Tropical,Very High,High
100,50,65,70,7,6,1,1,0,6,2,1,3,3,0,75.0,70.8,Oblong,Yellow,Cool Temperate,Very High,High
50,100,70,65,6,7,1,1,6,0,1,2,3,3,0,79.1,67.5,Intermediate,Yellow,Cool Temperate,Very High,High
100,50,65,70,7,6,1,1,0,6,2,1,3,3,0,69.7,67.5,Intermediate,Yellow,Cool Temperate,Very High,High
50,100,70,65,6,7,1,1,6,0,1,2,3,3,0,78.3,64.6,Intermediate,Yellow,Tropical,Very High,High
100,50,65,70,7,6,1,1,0,6,2,1,3,3,0,68.4,71.1,Intermediate,Yellow,Tropical,Very High,High
50,30,70,75,6,7,1,0,6,6,1,1,3,3,0,41.3,76.1,Intermediate,Yellow,Cool Temperate,Moderate,High
30,50,75,70,7,6,0,1,6,6,1,1,3,3,0,42.8,73.7,Oblong,Intermediate,Cool Temperate,Moderate,High
50,30,70,75,6,7,1,0,6,6,1,1,3,3,0,40.5,68.4,Oblong,White,Cool Temperate,Moderate,High
30,50,75,70,7,6,0,1,6,6,1,1,3,3,0,39.6,71.8,Oblong,White,Cool Temperate,Moderate,High
50,30,70,75,6,7,1,0,6,6,1,1,3,3,0,40.0,67.6,Oblong,Yellow,Cool Temperate,Moderate,High
30,50,75,70,7,6,0,1,6,6,1,1,3,3,0,38.9,74.9,Pinnate,White,Cool Temperate,Moderate,High
50,30,70,75,6,7,1,0,6,6,1,1,3,3,0,42.5,68.1,Intermediate,White,Cool Temperate,Moderate,High
30,50,75,70,7,6,0,1,6,6,1,1,3,3,0,39.4,73.9,Intermediate,Intermediate,Cool Temperate,Moderate,High
50,30,70,75,6,7,1,0,6,6,1,1,3,3,0,39.0,71.3,Oblong,White,Cool Temperate,Moderate,High
30,50,75,70,7,6,0,1,6,6,1,1,3,3,0,37.4,73.3,Oblong,White,Cool Temperate,Moderate,High
50,30,70,75,6,7,1,0,6,6,1,1,3,3,0,42.1,72.0,Oblong,Intermediate,Cool Temperate,Moderate,High
30,50,75,70,7,6,0,1,6,6,1,1,3,3,0,38.6,78.1,Oblong,White,Cool Temperate,Moderate,High
50,30,70,75,6,7,1,0,6,6,1,1,3,3,0,42.8,75.7,Intermediate,Yellow,Cool Temperate,Moderate,High
30,50,75,70,7,6,0,1,6,6,1,1,3,3,0,40.0,70.8,Intermediate,Intermediate,Cool Temperate,Moderate,High
50,30,70,75,6,7,1,0,6,6,1,1,3,3,0,37.1,70.1,Intermediate,Yellow,Cool Temperate,Moderate,High
30,50,75,70,7,6,0,1,6,6,1,1,3,3,0,38.5,75.6,Oblong,Yellow,Cool Temperate,Moderate,High
130,150,100,150,10,4,1,0,2,1,2,1,4,3,0,149.6,125.2,Intermediate,White,Temperate,Very High,Very High
150,130,150,100,4,10,0,1,1,2,1,2,3,4,0,151.0,132.3,Palmate,Yellow,Subtropical,Very High,Very High
130,150,100,150,10,4,1,0,2,1,2,1,4,3,0,146.9,122.4,Intermediate,Yellow,Temperate,Very High,Very High
150,130,150,100,4,10,0,1,1,2,1,2,3,4,0,140.2,113.8,Palmate,Intermediate,Subtropical,Very High,Very High
130,150,100,150,10,4,1,0,2,1,2,1,4,3,0,140.7,129.3,Palmate,Yellow,Subtropical,Very High,Very High
150,130,150,100,4,10,0,1,1,2,1,2,3,4,0,135.3,123.2,Intermediate,Yellow,Temperate,Very High,Very High
130,150,100,150,10,4,1,0,2,1,2,1,4,3,0,151.3,121.8,Intermediate,Intermediate,Subtropical,Very High,Very High
150,130,150,100,4,10,0,1,1,2,1,2,3,4,0,139.2,114.5,Intermediate,White,Temperate,Very High,Very High
130,150,100,150,10,4,1,0,2,1,2,1,4,3,0,145.9,111.1,Lobed,White,Subtropical,Very High,Very High
150,130,150,100,4,10,0,1,1,2,1,2,3,4,0,162.1,128.9,Intermediate,Yellow,Temperate,Very High,Very High
130,150,100,150,10,4,1,0,2,1,2,1,4,3,0,139.0,126.9,Intermediate,White,Subtropical,Very High,Very High
150,130,150,100,4,10,0,1,1,2,1,2,3,4,0,144.9,136.3,Intermediate,Intermediate,Subtropical,Very High,Very High
130,150,100,150,10,4,1,0,2,1,2,1,4,3,0,136.7,127.9,Palmate,Intermediate,Temperate,Very High,Very High
150,130,150,100,4,10,0,1,1,2,1,2,3,4,0,146.4,132.6,Intermediate,Intermediate,Subtropical,Very High,Very High
130,150,100,150,10,4,1,0,2,1,2,1,4,3,0,147.0,145.7,Intermediate,Intermediate,Subtropical,Very High,Very High
150,130,150,100,4,10,0,1,1,2,1,2,3,4,0,141.5,131.2,Intermediate,Yellow,Subtropical,Very High,Very High
130,200,100,170,10,4,1,1,2,0,2,2,4,1,0,171.9,128.1,Intermediate,Yellow,Temperate,High,High
200,130,170,100,4,10,1,1,0,2,2,2,1,4,0,164.4,137.9,Intermediate,Yellow,Tropical,High,High
130,200,100,170,10,4,1,1,2,0,2,2,4,1,0,167.2,134.0,Lobed,Yellow,Temperate,High,High
200,130,170,100,4,10,1,1,0,2,2,2,1,4,0,148.5,150.4,Lobed,Yellow,Temperate,High,High
130,200,100,170,10,4,1,1,2,0,2,2,4,1,0,167.3,144.7,Intermediate,Yellow,Temperate,High,High
200,130,170,100,4,10,1,1,0,2,2,2,1,4,0,157.6,128.0,Intermediate,Yellow,Temperate,High,High
130,200,100,170,10,4,1,1,2,0,2,2,4,1,0,172.4,132.4,Lobed,Yellow,Tropical,High,High
200,130,170,100,4,10,1,1,0,2,2,2,1,4,0,176.4,130.4,Palmate,Yellow,Temperate,High,High
130,200,100,170,10,4,1,1,2,0,2,2,4,1,0,168.3,135.3,Intermediate,Yellow,Temperate,High,High
200,130,170,100,4,10,1,1,0,2,2,2,1,4,0,167.0,138.1,Intermediate,Yellow,Temperate,High,High
130,200,100,170,10,4,1,1,2,0,2,2,4,1,0,172.7,130.7,Lobed,Yellow,Temperate,High,High
200,130,170,100,4,10,1,1,0,2,2,2,1,4,0,165.3,140.6,Palmate,Yellow,Temperate,High,High
130,200,100,170,10,4,1,1,2,0,2,2,4,1,0,152.1,130.9,Lobed,Yellow,Temperate,High,High
200,130,170,100,4,10,1,1,0,2,2,2,1,4,0,154.4,133.8,Lobed,Yellow,Tropical,High,High
130,200,100,170,10,4,1,1,2,0,2,2,4,1,0,167.2,137.9,Intermediate,Yellow,Tropical,High,High
200,130,170,100,4,10,1,1,0,2,2,2,1,4,0,158.7,135.7,Intermediate,Yellow,Tropical,High,High
130,180,100,90,10,2,1,3,2,8,2,1,4,3,0,182.3,93.0,Intermediate,Pink,Tropical/Subtropical,Very High,Very High
180,130,90,100,2,10,3,1,8,2,1,2,3,4,0,153.3,96.6,Intermediate,Intermediate,Tropical/Subtropical,Very High,Very High
130,180,100,90,10,2,1,3,2,8,2,1,4,3,0,153.0,91.3,Elliptical,Intermediate,Tropical/Subtropical,Very High,Very High
180,130,90,100,2,10,3,1,8,2,1,2,3,4,0,164.8,87.2,Intermediate,Pink,Tropical/Subtropical,Very High,Very High
130,180,100,90,10,2,1,3,2,8,2,1,4,3,0,146.5,96.9,Intermediate,Pink,Temperate,Very High,Very High
180,130,90,100,2,10,3,1,8,2,1,2,3,4,0,150.6,95.9,Lobed,Intermediate,Tropical/Subtropical,Very High,Very High
130,180,100,90,10,2,1,3,2,8,2,1,4,3,0,152.5,99.6,Lobed,Yellow,Tropical/Subtropical,Very High,Very High
180,130,90,100,2,10,3,1,8,2,1,2,3,4,0,178.0,97.1,Intermediate,Intermediate,Temperate,Very High,Very High
130,180,100,90,10,2,1,3,2,8,2,1,4,3,0,149.8,93.4,Elliptical,Intermediate,Tropical/Subtropical,Very High,Very High
180,130,90,100,2,10,3,1,8,2,1,2,3,4,0,138.7,87.9,Intermediate,Pink,Temperate,Very High,Very High
130,180,100,90,10,2,1,3,2,8,2,1,4,3,0,157.5,103.1,Lobed,Pink,Tropical/Subtropical,Very High,Very High
180,130,90,100,2,10,3,1,8,2,1,2,3,4,0,152.8,96.1,Lobed,Pink,Tropical/Subtropical,Very High,Very High
130,180,100,90,10,2,1,3,2,8,2,1,4,3,0,145.4,102.3,Intermediate,Pink,Temperate,Very High,Very High
180,130,90,100,2,10,3,1,8,2,1,2,3,4,0,149.0,89.6,Intermediate,Intermediate,Temperate,Very High,Very High
130,180,100,90,10,2,1,3,2,8,2,1,4,3,0,146.5,91.4,Lobed,Intermediate,Tropical/Subtropical,Very High,Very High
180,130,90,100,2,10,3,1,8,2,1,2,3,4,0,146.1,92.3,Intermediate,Intermediate,Temperate,Very High,Very High
130,100,100,80,10,0,1,1,2,2,2,3,4,1,0,118.7,98.2,Intermediate,Yellow,Temperate,Very High,High
100,130,80,100,0,10,1,1,2,2,3,2,1,4,0,111.4,84.6,Lobed,Yellow,Temperate,Very High,High
130,100,100,80,10,0,1,1,2,2,2,3,4,1,0,111.2,91.9,Lobed,Yellow,Temperate,Very High,High
100,130,80,100,0,10,1,1,2,2,3,2,1,4,0,112.1,93.4,Ovate,Yellow,Temperate,Very High,High
130,100,100,80,10,0,1,1,2,2,2,3,4,1,0,115.9,96.3,Intermediate,Yellow,Temperate,Very High,High
100,130,80,100,0,10,1,1,2,2,3,2,1,4,0,103.0,89.1,Intermediate,Yellow,Temperate,Very High,High
130,100,100,80,10,0,1,1,2,2,2,3,4,1,0,115.9,93.6,Ovate,Yellow,Temperate,Very High,High
100,130,80,100,0,10,1,1,2,2,3,2,1,4,0,122.8,95.9,Lobed,Yellow,Temperate,Very High,High
130,100,100,80,10,0,1,1,2,2,2,3,4,1,0,119.0,90.4,Lobed,Yellow,Temperate,Very High,High
100,130,80,100,0,10,1,1,2,2,3,2,1,4,0,111.8,89.3,Intermediate,Yellow,Temperate,Very High,High
130,100,100,80,10,0,1,1,2,2,2,3,4,1,0,126.5,87.4,Ovate,Yellow,Temperate,Very High,High
100,130,80,100,0,10,1,1,2,2,3,2,1,4,0,110.2,82.2,Intermediate,Yellow,Temperate,Very High,High
130,100,100,80,10,0,1,1,2,2,2,3,4,1,0,116.1,92.7,Intermediate,Yellow,Temperate,Very High,High
100,130,80,100,0,10,1,1,2,2,3,2,1,4,0,110.6,85.9,Intermediate,Yellow,Temperate,Very High,High
130,100,100,80,10,0,1,1,2,2,2,3,4,1,0,116.5,86.2,Ovate,Yellow,Temperate,Very High,High
100,130,80,100,0,10,1,1,2,2,3,2,1,4,0,125.5,91.1,Intermediate,Yellow,Temperate,Very High,High
130,300,100,110,10,3,1,0,2,4,2,3,4,3,0,232.8,113.1,Intermediate,White,Temperate,Very High,Very High
300,130,110,100,3,10,0,1,4,2,3,2,3,4,0,224.8,93.5,Intermediate,Yellow,Temperate,Very High,Very High
130,300,100,110,10,3,1,0,2,4,2,3,4,3,0,208.8,95.8,Linear,Yellow,Arid,Very High,Very High
300,130,110,100,3,10,0,1,4,2,3,2,3,4,0,217.0,108.6,Intermediate,White,Temperate,Very High,Very High
130,300,100,110,10,3,1,0,2,4,2,3,4,3,0,222.2,103.2,Intermediate,Intermediate,Arid,Very High,Very High
300,130,110,100,3,10,0,1,4,2,3,2,3,4,0,205.4,98.3,Intermediate,Intermediate,Arid,Very High,Very High
130,300,100,110,10,3,1,0,2,4,2,3,4,3,0,200.8,99.0,Linear,Yellow,Arid,Very High,Very High
300,130,110,100,3,10,0,1,4,2,3,2,3,4,0,227.7,102.0,Intermediate,Intermediate,Temperate,Very High,Very High
130,300,100,110,10,3,1,0,2,4,2,3,4,3,0,222.4,99.4,Intermediate,White,Temperate,Very High,Very High
300,130,110,100,3,10,0,1,4,2,3,2,3,4,0,223.1,106.0,Lobed,Yellow,Arid,Very High,Very High
130,300,100,110,10,3,1,0,2,4,2,3,4,3,0,210.1,104.7,Intermediate,Intermediate,Arid,Very High,Very High
300,130,110,100,3,10,0,1,4,2,3,2,3,4,0,211.1,97.5,Lobed,Intermediate,Arid,Very High,Very High
130,300,100,110,10,3,1,0,2,4,2,3,4,3,0,227.1,105.0,Lobed,Yellow,Temperate,Very High,Very High
300,130,110,100,3,10,0,1,4,2,3,2,3,4,0,210.1,110.5,Linear,Intermediate,Arid,Very High,Very High
130,300,100,110,10,3,1,0,2,4,2,3,4,3,0,205.1,90.6,Lobed,Intermediate,Arid,Very High,Very High
300,130,110,100,3,10,0,1,4,2,3,2,3,4,0,189.2,105.7,Lobed,Intermediate,Arid,Very High,Very High
130,250,100,90,10,3,1,2,2,5,2,3,4,1,0,173.5,101.7,Intermediate,Intermediate,Semi-Arid,Very High,High
250,130,90,100,3,10,2,1,5,2,3,2,1,4,0,189.0,88.2,Linear,Intermediate,Temperate,Very High,High
130,250,100,90,10,3,1,2,2,5,2,3,4,1,0,182.8,91.3,Lobed,Purple,Semi-Arid,Very High,High
250,130,90,100,3,10,2,1,5,2,3,2,1,4,0,191.5,93.5,Intermediate,Intermediate,Semi-Arid,Very High,High
130,250,100,90,10,3,1,2,2,5,2,3,4,1,0,201.0,96.7,Linear,Purple,Semi-Arid,Very High,High
250,130,90,100,3,10,2,1,5,2,3,2,1,4,0,179.8,92.2,Linear,Yellow,Semi-Arid,Very High,High
130,250,100,90,10,3,1,2,2,5,2,3,4,1,0,178.8,94.0,Linear,Intermediate,Temperate,Very High,High
250,130,90,100,3,10,2,1,5,2,3,2,1,4,0,196.6,93.7,Lobed,Intermediate,Temperate,Very High,High
130,250,100,90,10,3,1,2,2,5,2,3,4,1,0,196.0,92.2,Intermediate,Intermediate,Semi-Arid,Very High,High
250,130,90,100,3,10,2,1,5,2,3,2,1,4,0,186.2,103.4,Intermediate,Purple,Temperate,Very High,High
130,250,100,90,10,3,1,2,2,5,2,3,4,1,0,193.2,96.1,Intermediate,Yellow,Temperate,Very High,High
250,130,90,100,3,10,2,1,5,2,3,2,1,4,0,199.4,91.2,Intermediate,Yellow,Temperate,Very High,High
130,250,100,90,10,3,1,2,2,5,2,3,4,1,0,188.4,88.5,Intermediate,Yellow,Temperate,Very High,High
250,130,90,100,3,10,2,1,5,2,3,2,1,4,0,187.7,93.2,Lobed,Purple,Semi-Arid,Very High,High
130,250,100,90,10,3,1,2,2,5,2,3,4,1,0,200.3,91.4,Linear,Intermediate,Temperate,Very High,High
250,130,90,100,3,10,2,1,5,2,3,2,1,4,0,188.9,90.1,Linear,Intermediate,Temperate,Very High,High
130,100,100,65,10,7,1,1,2,0,2,2,4,3,0,121.3,82.7,Intermediate,Yellow,Tropical,High,Very High
100,130,65,100,7,10,1,1,0,2,2,2,3,4,0,117.9,87.6,Lobed,Yellow,Tropical,High,Very High
130,100,100,65,10,7,1,1,2,0,2,2,4,3,0,119.5,85.4,Lobed,Yellow,Temperate,High,Very High
100,130,65,100,7,10,1,1,0,2,2,2,3,4,0,112.6,81.1,Lobed,Yellow,Tropical,High,Very High
130,100,100,65,10,7,1,1,2,0,2,2,4,3,0,121.5,80.2,Pinnate,Yellow,Temperate,High,Very High
100,130,65,100,7,10,1,1,0,2,2,2,3,4,0,119.9,85.9,Intermediate,Yellow,Temperate,High,Very High
130,100,100,65,10,7,1,1,2,0,2,2,4,3,0,118.6,78.8,Intermediate,Yellow,Tropical,High,Very High
100,130,65,100,7,10,1,1,0,2,2,2,3,4,0,110.3,92.8,Pinnate,Yellow,Temperate,High,Very High
130,100,100,65,10,7,1,1,2,0,2,2,4,3,0,106.3,81.3,Lobed,Yellow,Temperate,High,Very High
100,130,65,100,7,10,1,1,0,2,2,2,3,4,0,110.7,78.6,Lobed,Yellow,Temperate,High,Very High
130,100,100,65,10,7,1,1,2,0,2,2,4,3,0,116.4,86.5,Intermediate,Yellow,Temperate,High,Very High
100,130,65,100,7,10,1,1,0,2,2,2,3,4,0,120.8,78.5,Intermediate,Yellow,Tropical,High,Very High
130,100,100,65,10,7,1,1,2,0,2,2,4,3,0,106.5,83.2,Pinnate,Yellow,Temperate,High,Very High
100,130,65,100,7,10,1,1,0,2,2,2,3,4,0,122.2,81.6,Intermediate,Yellow,Temperate,High,Very High
130,100,100,65,10,7,1,1,2,0,2,2,4,3,0,123.7,80.3,Intermediate,Yellow,Temperate,High,Very High
100,130,65,100,7,10,1,1,0,2,2,2,3,4,0,107.5,79.1,Intermediate,Yellow,Tropical,High,Very High
130,30,100,75,10,7,1,0,2,6,2,1,4,3,0,77.6,91.2,Lobed,Intermediate,Cool Temperate,Very High,Very High
30,130,75,100,7,10,0,1,6,2,1,2,3,4,0,84.1,84.8,Intermediate,Yellow,Cool Temperate,Very High,Very High
130,30,100,75,10,7,1,0,2,6,2,1,4,3,0,83.3,92.9,Pinnate,Intermediate,Temperate,Very High,Very High
30,130,75,100,7,10,0,1,6,2,1,2,3,4,0,76.5,87.7,Pinnate,Intermediate,Temperate,Very High,Very High
130,30,100,75,10,7,1,0,2,6,2,1,4,3,0,79.0,82.4,Lobed,Intermediate,Temperate,Very High,Very High
30,130,75,100,7,10,0,1,6,2,1,2,3,4,0,71.3,95.2,Intermediate,White,Cool Temperate,Very High,Very High
130,30,100,75,10,7,1,0,2,6,2,1,4,3,0,76.4,85.1,Lobed,Intermediate,Temperate,Very High,Very High
30,130,75,100,7,10,0,1,6,2,1,2,3,4,0,83.0,85.1,Intermediate,Intermediate,Temperate,Very High,Very High
130,30,100,75,10,7,1,0,2,6,2,1,4,3,0,80.5,87.3,Pinnate,Yellow,Cool Temperate,Very High,Very High
30,130,75,100,7,10,0,1,6,2,1,2,3,4,0,82.5,83.2,Intermediate,Yellow,Cool Temperate,Very High,Very High
130,30,100,75,10,7,1,0,2,6,2,1,4,3,0,79.6,87.5,Pinnate,Intermediate,Cool Temperate,Very High,Very High
30,130,75,100,7,10,0,1,6,2,1,2,3,4,0,82.4,81.8,Intermediate,Intermediate,Cool Temperate,Very High,Very High
130,30,100,75,10,7,1,0,2,6,2,1,4,3,0,78.2,98.1,Lobed,White,Temperate,Very High,Very High
30,130,75,100,7,10,0,1,6,2,1,2,3,4,0,75.5,93.0,Intermediate,Intermediate,Temperate,Very High,Very High
130,30,100,75,10,7,1,0,2,6,2,1,4,3,0,76.0,85.9,Lobed,Intermediate,Cool Temperate,Very High,Very High
30,130,75,100,7,10,0,1,6,2,1,2,3,4,0,76.8,85.8,Intermediate,White,Cool Temperate,Very High,Very High
150,200,150,170,4,4,0,1,1,0,1,2,3,1,1,192.0,163.2,Palmate,Intermediate,Subtropical,Very High,High
200,150,170,150,4,4,1,0,0,1,2,1,1,3,1,149.4,169.1,Palmate,Intermediate,Tropical,Very High,High
150,200,150,170,4,4,0,1,1,0,1,2,3,1,1,188.8,155.2,Palmate,Intermediate,Subtropical,Very High,High
200,150,170,150,4,4,1,0,0,1,2,1,1,3,1,172.7,163.7,Palmate,Yellow,Tropical,Very High,High
150,200,150,170,4,4,0,1,1,0,1,2,3,1,1,176.8,152.1,Palmate,Intermediate,Subtropical,Very High,High
200,150,170,150,4,4,1,0,0,1,2,1,1,3,1,179.1,157.8,Palmate,Yellow,Subtropical,Very High,High
150,200,150,170,4,4,0,1,1,0,1,2,3,1,1,198.9,173.5,Palmate,Intermediate,Subtropical,Very High,High
200,150,170,150,4,4,1,0,0,1,2,1,1,3,1,176.0,166.3,Palmate,Intermediate,Tropical,Very High,High
150,200,150,170,4,4,0,1,1,0,1,2,3,1,1,164.9,172.7,Palmate,Intermediate,Tropical,Very High,High
200,150,170,150,4,4,1,0,0,1,2,1,1,3,1,164.0,153.7,Palmate,Yellow,Tropical,Very High,High
150,200,150,170,4,4,0,1,1,0,1,2,3,1,1,164.4,166.1,Palmate,Intermediate,Subtropical,Very High,High
200,150,170,150,4,4,1,0,0,1,2,1,1,3,1,183.5,165.6,Palmate,White,Tropical,Very High,High
150,200,150,170,4,4,0,1,1,0,1,2,3,1,1,178.0,185.2,Palmate,Intermediate,Subtropical,Very High,High
200,150,170,150,4,4,1,0,0,1,2,1,1,3,1,182.5,164.5,Palmate,Yellow,Subtropical,Very High,High
150,200,150,170,4,4,0,1,1,0,1,2,3,1,1,169.9,169.5,Palmate,Intermediate,Tropical,Very High,High
